#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321AFD7CC
#Date Time: 2020-11-21 02:03:50.431
#Start: 0.05 Hz
#Stop: 5000 Hz
#Steps: 501
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 54.3664 V
#Offset: 0.00145283 V
#Relative: no
#Channel: Channel 2
#Range: 54.9218 V
#Offset: 0.00173285 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
0.05,0.08970260445440689,-45.16318509668406,88.80437807290883
0.05116464961403768,0.0904902236524726,-44.91285052700646,89.67396427822896
0.05235642740254492,0.09009761087245979,-44.97880480141988,88.7859333732568
0.05357596526188035,0.09115515203253693,-45.12336067597797,91.27034729882192
0.05482390980715926,0.09238942752782597,-44.71772755770623,89.73926759129397
0.05610092271509815,0.08912500054273133,-44.58186050479399,89.4304582932435
0.0574076810748442,0.09002450959806332,-43.93178675304363,90.17344553115724
0.05874487774697651,0.08976939749796861,-43.63827468733312,89.78613407586873
0.06011322173087066,0.08943582178205485,-43.60368029345268,89.04700866335983
0.06151343854061905,0.08761356062024662,-43.13645327486013,89.82143423543852
0.06294627058970831,0.09072673496654213,-43.29412926736909,89.14371108323613
0.06441247758465674,0.0889211464733425,-43.27317553817794,89.79441999556367
0.06591283692782038,0.08935177729184585,-43.1464706220785,89.35108304163029
0.06744814412958267,0.09012681756425422,-43.00241970305903,89.47478206647693
0.06901921323014433,0.08911751516404168,-42.57608460929248,88.63750569237754
0.07062687723113778,0.09040954636243055,-42.29205540075998,88.89813426655867
0.0722719885372964,0.08838671257610764,-42.23838586632736,88.41760684874845
0.07395541940841036,0.08806599125875178,-42.10923839370966,88.29988795270945
0.07567806242181035,0.08874493456341723,-41.72688899112452,88.81885091444461
0.07744083094562414,0.0898586106129996,-41.45900584034915,89.47073337693135
0.0792446596230557,0.09030897710696498,-41.39174202003242,89.89565820986672
0.08109050486794649,0.0902213664686535,-41.06698748308012,90.18313386091506
0.08297934537187816,0.08983518132594043,-40.5733948231353,89.11609834960319
0.08491218262308729,0.09127600103651662,-40.54832522945068,89.30665517760423
0.08689004143746883,0.08984246391279009,-40.20341148966911,89.82140007586557
0.08891397050194615,0.09131624454499179,-40.20909385546975,89.97731958480757
0.09098504293049914,0.08970908801532379,-39.89589194975724,89.76827046047224
0.09310435683314347,0.09125762841499382,-39.67346508113857,89.8557239491125
0.09527303589816243,0.09069015171712044,-39.65373187469091,89.35354454507015
0.09749222998790227,0.08896740773108752,-39.39120493720363,88.90359122698973
0.09976311574844415,0.08911882885943238,-39.31504513921156,89.40145096623149
0.1020868972334766,0.08997970446026556,-39.04178676454423,88.77164556827753
0.104464806542702,0.09205998591366746,-38.79194176026025,89.34477175688112
0.1068981044751116,0.08997261930592251,-38.75803001621278,89.80495972761317
0.1093880811974776,0.09235381139931423,-38.42268963663749,88.97602954852724
0.1119360569284171,0.09036240127951717,-38.28680468888322,88.90267276995633
0.1145433826383885,0.08998175392279315,-38.20760674423795,90.32170617606397
0.1172114407659961,0.09043061529177927,-38.03541263771594,89.64917210507463
0.1199416459509745,0.08963851251810186,-37.81365537436597,88.99506677757851
0.1227354457842514,0.08944283725750352,-37.66723251799975,88.84542311605804
0.1255943215754789,0.08880790245553566,-37.49220378585954,89.11485909148615
0.1285197891384432,0.09015173491245446,-37.08900783457774,89.15555443869255
0.1315133995947691,0.09123973815622932,-36.83592269539177,89.07892851499074
0.1345767401963457,0.08909899129151724,-36.68211914989372,88.59984580854902
0.1377114351669082,0.09029469518303289,-36.46578107441006,89.04712104541619
0.1409191465632227,0.09083448462505078,-36.39113921722498,89.08886958999545
0.1442015751563303,0.09067176425092063,-36.24152551536248,89.25022053796151
0.1475604613333192,0.08978140033495344,-36.0605663923934,89.29210259837811
0.1509975860201007,0.0904784205604264,-35.89813637777158,89.66416032139159
0.1545147716256796,0.09053292826070811,-35.623940996905,88.69542548810207
0.158113883008419,0.0901895259947904,-35.39776452353274,89.00794165892493
0.1617968284648141,0.09208360188461248,-35.24819811663307,88.61635886779632
0.1655655607412954,0.08945648818655896,-34.9910667998112,88.91822114644214
0.1694220780696014,0.09233661206651576,-34.78280959844005,88.91748446434687
0.1733684252262658,0.09124236851479764,-34.58601930203421,88.71014308018749
0.1774066946167877,0.0892055301007655,-34.37140376979789,88.13707314699775
0.1815390273850505,0.09071899051943043,-34.2155713099987,88.55042760996818
0.1857676145485864,0.0914457796990578,-34.19171726080074,88.6304633415439
0.1900946981602806,0.08989115954812334,-33.85118151698962,88.69937584305423
0.1945225724971402,0.09136074575512673,-33.55143857567187,89.02710057009615
0.1990535852767485,0.09126706243066746,-33.30966945813624,88.44283814431569
0.2036901389020565,0.08958243451162415,-33.25161438347308,88.35149212474545
0.2084346917351678,0.09002981783775352,-32.98177753434045,88.4561770677273
0.2132897594007963,0.09133641782836444,-32.82824003188847,88.11388109248693
0.2182579161200828,0.09028787834325791,-32.60964547446462,88.70483852665313
